sequence_id	sequence_sha256	terminated_by_eos	hit_generation_cap	stop_reason	length	standard_aa_only	duplicate_candidate	generation_cap_warning	low_complexity_warning	composition_outlier_checked	composition_js_divergence	composition_js_threshold	composition_outlier_warning	training_match_checked	exact_training_match	training_match_ids	reference_match_checked	exact_reference_match	reference_match_ids	qc_pass	qc_reasons	family_sequence_sha256	family_sequence_length	family_pf00741_status	family_pf00741_score	family_pf00741_sequence_score	family_pf00741_coverage	family_best_family	family_best_family_score	family_second_family	family_second_family_score	family_family_margin	family_best_model_coverage	family_best_query_coverage	family_family_status	family_classification_reason	family_gvpa_score	family_gvpj_score	family_hmm_family_status	family_similarity_best_family	family_similarity_best_reference	family_similarity_effective_identity	family_similarity_query_coverage	family_similarity_target_coverage	family_similarity_second_family	family_similarity_second_identity	family_similarity_margin	pool	pool_reason
vae_candidate_000536	9afa5083ffbfd9d5f230069fdad3506f2b109cc83b99b9e4c43c4c15c5634cb8	true	false	eos	88	True	False	False	False	True	0.01701617693064747	0.06381829728796119	False	True	False	[]	True	False	[]	True		9afa5083ffbfd9d5f230069fdad3506f2b109cc83b99b9e4c43c4c15c5634cb8	88	pass	58.6	58.9	1.0	gvpa	123.6	gvpj	56.1	67.5	0.6846846846846847	0.8636363636363636	supported_gvpa	pf00741_and_competitive_gvpa_support;competitive_sequence_agreement	123.6	56.1	supported_gvpa	gvpa	nat_004ac783975534947324	0.723404255319149	1.0	0.9787234042553191	gvpj	0.5681818181818182	0.15522243713733075	main_supported_gvpa	qc_and_competitive_gvpa_and_pf00741_pass
vae_candidate_000537	75f8f7259f5ac7d72362d5df53fd1f8af17ac8135a93d8d5b45e658cf8da057c	true	false	eos	58	True	False	False	False	True	0.06809178567240579	0.06381829728796119	True	True	False	[]	True	False	[]	True	composition_outlier_warning	75f8f7259f5ac7d72362d5df53fd1f8af17ac8135a93d8d5b45e658cf8da057c	58	fail	2.4	2.9	0.46153846153846156			gvpa	9.6		0.0	0.0	unsupported	no_qualified_subfamily_hit	9.6	4.2	unsupported									excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000538	25de75ea24cafb95457dc416020f9135cc7b9065334fdc59d78e479aa0b9e3cd	true	false	eos	73	True	False	False	False	True	0.09611205662926088	0.06381829728796119	True	True	False	[]	True	False	[]	True	composition_outlier_warning	25de75ea24cafb95457dc416020f9135cc7b9065334fdc59d78e479aa0b9e3cd	73	fail	1.0	1.5	0.2564102564102564			gvpa	4.8		0.0	0.0	unsupported	no_qualified_subfamily_hit	4.8	0.9	unsupported									excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000539	a8e0ffb4426cf3770fa3413f7c0153ee4d4e4084d1e163a8c72280ac4d7ec347	true	false	eos	91	True	False	False	False	True	0.029219319787154068	0.06381829728796119	False	True	False	[]	True	False	[]	True		a8e0ffb4426cf3770fa3413f7c0153ee4d4e4084d1e163a8c72280ac4d7ec347	91	pass	52.2	52.7	0.8974358974358975	gvpa	108.2	gvpj	50.8	57.400000000000006	0.6666666666666666	0.7912087912087912	supported_gvpa	pf00741_and_competitive_gvpa_support;competitive_sequence_agreement	108.2	50.8	supported_gvpa	gvpa	nat_4f811102c58fb8e77080	0.6153846153846154	0.8791208791208791	1.0	gvpj	0.5164835164835165	0.09890109890109888	main_supported_gvpa	qc_and_competitive_gvpa_and_pf00741_pass
vae_candidate_000540	35bc96f9086c35f3f10f00fb95915e62985e2827d4dd0173d5a5ee77cf1f1251	true	false	eos	91	True	False	False	False	True	0.03025971125239271	0.06381829728796119	False	True	False	[]	True	False	[]	True		35bc96f9086c35f3f10f00fb95915e62985e2827d4dd0173d5a5ee77cf1f1251	91	pass	60.0	61.5	1.0			gvpa	85.1		0.0	0.0	unsupported	no_qualified_subfamily_hit	85.1	48.2	unsupported	gvpa	nat_b5ccff48f879b7cc34ad	0.6195652173913043	0.967032967032967	0.9130434782608695	gvpj	0.46153846153846156	0.15802675585284276	excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000541	36b0e85572868da384f84890163cb7d76f79564020177eedc3e2c49edc0b6654	true	false	eos	100	True	False	False	False	True	0.033487494432592545	0.06381829728796119	False	True	False	[]	True	False	[]	True		36b0e85572868da384f84890163cb7d76f79564020177eedc3e2c49edc0b6654	100	pass	36.9	37.3	0.8461538461538461			gvpa	85.6		0.0	0.0	unsupported	no_qualified_subfamily_hit	85.6	32.3	unsupported	gvpa	nat_833a1708482ad34125e2	0.47	0.91	0.9693877551020408				excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000542	5bd2d7c2b4e75a8fba3c6a6486f3e83be7261893a34bdd538a597ee074f5175d	true	false	eos	158	True	False	False	False	True	0.0686166060148291	0.06381829728796119	True	True	False	[]	True	False	[]	True	composition_outlier_warning	5bd2d7c2b4e75a8fba3c6a6486f3e83be7261893a34bdd538a597ee074f5175d	158	fail	3.6	4.8	0.4358974358974359			gvpa	7.9		0.0	0.0	unsupported	no_qualified_subfamily_hit	7.9	7.9	unsupported									excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000543	31fd0565b3d4ce2347c9a38336f73c4e3a79e899d1b4392847754badb581185c	false	true	length_cap	180	True	False	True	False	True	0.06845464736749665	0.06381829728796119	True	True	False	[]	True	False	[]	True	composition_outlier_warning;generation_cap_warning	31fd0565b3d4ce2347c9a38336f73c4e3a79e899d1b4392847754badb581185c	180	fail			0.0						0.0	0.0	unsupported	no_qualified_subfamily_hit			unsupported									excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000544	3e94f987e5fa92fa50a4ecf31f5f192bb41e23ce183e1d9be18022d401898d6b	true	false	eos	122	True	False	False	False	True	0.013247666816993197	0.06381829728796119	False	True	False	[]	True	False	[]	True		3e94f987e5fa92fa50a4ecf31f5f192bb41e23ce183e1d9be18022d401898d6b	122	pass	54.4	54.8	1.0			gvpa	112.8		0.0	0.0	unsupported	no_qualified_subfamily_hit	112.8	51.5	unsupported	gvpa	nat_a49cfe7d33cec22c3905	0.6475409836065574	1.0	1.0	gvpj	0.38524590163934425	0.2622950819672132	excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000545	251b3c75ded3b2faf8237a38ad164594463e11f065affceb3040e02ff346ea6c	true	false	eos	95	True	False	False	False	True	0.02689306962437918	0.06381829728796119	False	True	False	[]	True	False	[]	True		251b3c75ded3b2faf8237a38ad164594463e11f065affceb3040e02ff346ea6c	95	fail	49.3	49.6	0.7948717948717948	gvpa	101.3	gvpj	42.2	59.099999999999994	0.6126126126126126	0.7157894736842105	unsupported	gvpa_profile_but_pf00741_gate_failed	101.3	42.2	unsupported	gvpa	nat_0101bc590c89813c161a	0.6421052631578947	0.7684210526315789	0.776595744680851	gvpj	0.4421052631578947	0.2	excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000546	27394b2460cd194c7e71a27d722496acd7fde2b32ad7e87cfc096da9b08ae632	true	false	eos	101	True	False	False	False	True	0.023820600564759084	0.06381829728796119	False	True	False	[]	True	False	[]	True		27394b2460cd194c7e71a27d722496acd7fde2b32ad7e87cfc096da9b08ae632	101	fail	35.6	36.4	0.6153846153846154	gvpa	86.4	gvpj	28.2	58.2	0.9369369369369369	0.9306930693069307	unsupported	gvpa_profile_but_pf00741_gate_failed	86.4	28.2	unsupported	gvpa	nat_05a00477d12701f3890c	0.6336633663366337	0.8217821782178217	0.9578947368421052	gvpj	0.4158415841584158	0.21782178217821785	excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000547	feaf8c0547325aa45512d83cf62f40fe54443d47b3c7e32c106381f552ecc696	true	false	eos	100	True	False	False	False	True	0.01515513327521477	0.06381829728796119	False	True	False	[]	True	False	[]	True		feaf8c0547325aa45512d83cf62f40fe54443d47b3c7e32c106381f552ecc696	100	pass	57.3	57.7	1.0	gvpa	121.1	gvpj	52.3	68.8	0.7117117117117117	0.78	supported_gvpa	pf00741_and_competitive_gvpa_support;competitive_sequence_agreement	121.1	52.3	supported_gvpa	gvpa	nat_78005b3dddedd0251b7e	0.67	0.79	0.8736842105263158	gvpj	0.5	0.17000000000000004	main_supported_gvpa	qc_and_competitive_gvpa_and_pf00741_pass
vae_candidate_000548	e6c9692fe986deec3a8c43670884e87d23865d66a922f3c16d1ce66aea179918	true	false	eos	146	True	False	False	False	True	0.08122794877806801	0.06381829728796119	True	True	False	[]	True	False	[]	True	composition_outlier_warning	e6c9692fe986deec3a8c43670884e87d23865d66a922f3c16d1ce66aea179918	146	fail	11.0	11.4	0.3333333333333333			gvpj	8.1		0.0	0.0	unsupported	no_qualified_subfamily_hit	6.6	8.1	unsupported									excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000549	6c45a9744d644e698804471556078f6501961c1d18961ef7cca23958b2254b69	true	false	eos	122	True	False	False	False	True	0.02518514533209053	0.06381829728796119	False	True	False	[]	True	False	[]	True		6c45a9744d644e698804471556078f6501961c1d18961ef7cca23958b2254b69	122	pass	44.3	44.9	0.8717948717948718			gvpa	99.7		0.0	0.0	unsupported	no_qualified_subfamily_hit	99.7	37.9	unsupported									excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000550	73e7135f6c31101b32a681464f73af457c05cad1d69f51820922077bf46248c4	true	false	eos	65	True	False	False	False	True	0.026798947595156955	0.06381829728796119	False	True	False	[]	True	False	[]	True		73e7135f6c31101b32a681464f73af457c05cad1d69f51820922077bf46248c4	65	pass	57.2	57.6	1.0			gvpa	101.4		0.0	0.0	unsupported	no_qualified_subfamily_hit	101.4	54.1	unsupported	gvpj	nat_11170a4c1f77a2510e97	0.64	0.9384615384615385	0.8266666666666667	gvpa	0.6388888888888888	0.0011111111111111738	excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000551	e280f882d39711e73bdea28001a63947c26d3c05088ceb92e41d99b151df4eb5	true	false	eos	108	True	False	False	False	True	0.056345000239123984	0.06381829728796119	False	True	False	[]	True	False	[]	True		e280f882d39711e73bdea28001a63947c26d3c05088ceb92e41d99b151df4eb5	108	pass	58.0	58.0	1.0			gvpa	76.0		0.0	0.0	unsupported	no_qualified_subfamily_hit	76.0	45.1	unsupported									excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000552	5a9efa12561af04bb7ca1f2622f2adff0b0084307b878b686d13e4ee5e0232d9	true	false	eos	55	True	False	False	False	True	0.06030856097691778	0.06381829728796119	False	True	False	[]	True	False	[]	True		5a9efa12561af04bb7ca1f2622f2adff0b0084307b878b686d13e4ee5e0232d9	55	fail			0.0			gvpa	2.3		0.0	0.0	unsupported	no_qualified_subfamily_hit	2.3		unsupported									excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000553	05313448859bb7d30c39c0fa60524d2e014ffa3c010c1ada07117dd60b5c7e0a	true	false	eos	96	True	False	False	False	True	0.03229441594565345	0.06381829728796119	False	True	False	[]	True	False	[]	True		05313448859bb7d30c39c0fa60524d2e014ffa3c010c1ada07117dd60b5c7e0a	96	pass	49.5	49.5	0.9487179487179487			gvpa	91.5		0.0	0.0	unsupported	no_qualified_subfamily_hit	91.5	38.0	unsupported	gvpa	nat_3b8e26a87928dd1c1130	0.53125	0.9791666666666666	0.8539325842696629	gvpj	0.5208333333333334	0.01041666666666663	excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000554	92e29ef03d47d94444707261d17f084200f6c0bd2cc869435569bb8ce94865d3	true	false	eos	83	True	False	False	False	True	0.02459776272044776	0.06381829728796119	False	True	False	[]	True	False	[]	True		92e29ef03d47d94444707261d17f084200f6c0bd2cc869435569bb8ce94865d3	83	pass	41.6	42.1	0.9487179487179487			gvpa	87.5		0.0	0.0	unsupported	no_qualified_subfamily_hit	87.5	38.6	unsupported	gvpa	nat_7a11e816ce4f33f127ab	0.5662650602409639	0.891566265060241	0.9240506329113924	gvpj	0.45348837209302323	0.11277668814794067	excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000555	a2cf84f077620b2d50b515f05b2ee556fdd75eb901fe0a860d671dfd8c7e7242	true	false	eos	155	True	False	False	False	True	0.00616394039224808	0.06381829728796119	False	True	False	[]	True	False	[]	True		a2cf84f077620b2d50b515f05b2ee556fdd75eb901fe0a860d671dfd8c7e7242	155	fail	29.8	45.0	0.6410256410256411			gvpa	55.4		0.0	0.0	unsupported	no_qualified_subfamily_hit	55.4	22.9	unsupported	gvpj	nat_6beaed64ee52af83e50c	0.23870967741935484	0.7032258064516129	0.8604651162790697				excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000556	0480009d242b3dff472b695bba0c92cc5f9e7763e17d2826da0195659c86eff1	true	false	eos	152	True	False	False	False	True	0.06255685440585455	0.06381829728796119	False	True	False	[]	True	False	[]	True		0480009d242b3dff472b695bba0c92cc5f9e7763e17d2826da0195659c86eff1	152	pass	49.2	58.4	0.8461538461538461			gvpa	66.6		0.0	0.0	unsupported	no_qualified_subfamily_hit	66.6	31.7	unsupported									excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000557	bec7f0dcc0f979e94866e38ab65c11bdfd2ffdc3ffa43a5e0a29767d9b15e196	true	false	eos	85	True	False	False	False	True	0.022937520164575696	0.06381829728796119	False	True	False	[]	True	False	[]	True		bec7f0dcc0f979e94866e38ab65c11bdfd2ffdc3ffa43a5e0a29767d9b15e196	85	pass	57.4	57.8	1.0			gvpa	107.6		0.0	0.0	unsupported	no_qualified_subfamily_hit	107.6	54.8	unsupported	gvpa	nat_004ac783975534947324	0.6063829787234043	0.9882352941176471	0.9893617021276596	gvpj	0.5764705882352941	0.02991239048811023	excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000558	9208f5a87f7a037ec5f253be107ba2dddb4716f3c6a8330c14a35ff70d769dfc	true	false	eos	109	True	False	False	False	True	0.029045276988281757	0.06381829728796119	False	True	False	[]	True	False	[]	True		9208f5a87f7a037ec5f253be107ba2dddb4716f3c6a8330c14a35ff70d769dfc	109	fail	16.1	21.7	0.5128205128205128			gvpa	24.9		0.0	0.0	unsupported	no_qualified_subfamily_hit	24.9		unsupported	gvpa	nat_1f956fdbc151f2ec0ffb	0.47706422018348627	0.944954128440367	0.9789473684210527				excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000559	e71234d9f48b93f6fbb7618df62d0cf401337de4ff95444f91ba1767fdb248b0	true	false	eos	90	True	False	False	False	True	0.048609964442303324	0.06381829728796119	False	True	False	[]	True	False	[]	True		e71234d9f48b93f6fbb7618df62d0cf401337de4ff95444f91ba1767fdb248b0	90	pass	43.7	44.0	1.0			gvpa	100.3		0.0	0.0	unsupported	no_qualified_subfamily_hit	100.3	41.7	unsupported	gvpj	nat_f7e68563732e131d24d8	0.5327102803738317	0.8666666666666667	0.8691588785046729	gvpa	0.4888888888888889	0.04382139148494285	excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000560	44b002954796311c462352d86008d642ca585ba0c7923d4ae337698d83729465	true	false	eos	84	True	False	False	False	True	0.04731139482525047	0.06381829728796119	False	True	False	[]	True	False	[]	True		44b002954796311c462352d86008d642ca585ba0c7923d4ae337698d83729465	84	pass	36.8	36.8	0.9230769230769231			gvpa	57.8		0.0	0.0	unsupported	no_qualified_subfamily_hit	57.8	23.8	unsupported									excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000561	e0eb00eafd84ed8595157bd0af774d8e67cf97180939fde6bb2e8211647c6117	true	false	eos	70	True	False	False	False	True	0.04556304790129395	0.06381829728796119	False	True	False	[]	True	False	[]	True		e0eb00eafd84ed8595157bd0af774d8e67cf97180939fde6bb2e8211647c6117	70	fail	1.7	2.7	0.3333333333333333			gvpa	23.7		0.0	0.0	unsupported	no_qualified_subfamily_hit	23.7	2.5	unsupported									excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000562	65a6bf2a979df403e091da0ae2c1d4a5bea0bc9fa823238a1d6114d5a01fc1d5	true	false	eos	134	True	False	False	False	True	0.027045819816782536	0.06381829728796119	False	True	False	[]	True	False	[]	True		65a6bf2a979df403e091da0ae2c1d4a5bea0bc9fa823238a1d6114d5a01fc1d5	134	pass	58.0	58.4	1.0	gvpa	126.8	gvpj	52.0	74.8	0.954954954954955	0.8208955223880597	unsupported	pf00741_and_competitive_gvpa_support;insufficient_covered_reference_similarity	126.8	52.0	supported_gvpa									excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000563	dd7ea8a17357ffc5adbb578979111eb8aa45e222ad53ddcdaf737ce219eeac8b	true	false	eos	67	True	False	False	False	True	0.09155286635911317	0.06381829728796119	True	True	False	[]	True	False	[]	True	composition_outlier_warning	dd7ea8a17357ffc5adbb578979111eb8aa45e222ad53ddcdaf737ce219eeac8b	67	fail			0.0						0.0	0.0	unsupported	no_qualified_subfamily_hit			unsupported									excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000564	4165d50566571fd6b665aa33970582189030366fc00ca0b7a395dff9b73b3b2b	true	false	eos	95	True	False	False	False	True	0.07518366445173542	0.06381829728796119	True	True	False	[]	True	False	[]	True	composition_outlier_warning	4165d50566571fd6b665aa33970582189030366fc00ca0b7a395dff9b73b3b2b	95	fail	3.1	4.5	0.2564102564102564			gvpa	21.4		0.0	0.0	unsupported	no_qualified_subfamily_hit	21.4	1.4	unsupported									excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000565	17300e41f9718f65dcf650a1036d07505778c783ef68ba2be60757867acfc84e	true	false	eos	72	True	False	False	False	True	0.0367755917149447	0.06381829728796119	False	True	False	[]	True	False	[]	True		17300e41f9718f65dcf650a1036d07505778c783ef68ba2be60757867acfc84e	72	fail	2.7	3.8	0.23076923076923078			gvpa	28.5		0.0	0.0	unsupported	no_qualified_subfamily_hit	28.5	2.2	unsupported	gvpa	nat_7ee1d64f80049d71603c	0.4631578947368421	1.0	0.7894736842105263				excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000566	86353f3f4a48442d3601e76be629729b9246959b7cf2beb6f85f38be42566b24	true	false	eos	92	True	False	False	False	True	0.118198390690958	0.06381829728796119	True	True	False	[]	True	False	[]	True	composition_outlier_warning	86353f3f4a48442d3601e76be629729b9246959b7cf2beb6f85f38be42566b24	92	fail			0.0						0.0	0.0	unsupported	no_qualified_subfamily_hit			unsupported									excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000567	02486214fcad533610132d613ce9eb042fbc9bbd4ae7c2e3d44488c1b876f143	true	false	eos	69	True	False	False	False	True	0.03521134767526289	0.06381829728796119	False	True	False	[]	True	False	[]	True		02486214fcad533610132d613ce9eb042fbc9bbd4ae7c2e3d44488c1b876f143	69	pass	53.1	53.4	1.0			gvpa	115.2		0.0	0.0	unsupported	no_qualified_subfamily_hit	115.2	48.0	unsupported	gvpa	nat_25fcb1b7b6c3c6f6f29d	0.7391304347826086	0.927536231884058	0.9264705882352942	gvpj	0.6666666666666666	0.07246376811594202	excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000568	1448b3cb01c08c061458bd151ee8601dd796b43f7931f53c1799211a8131ea46	true	false	eos	88	True	False	False	False	True	0.05565140914254642	0.06381829728796119	False	True	False	[]	True	False	[]	True		1448b3cb01c08c061458bd151ee8601dd796b43f7931f53c1799211a8131ea46	88	fail			0.0			gvpa	0.2		0.0	0.0	unsupported	no_qualified_subfamily_hit	0.2		unsupported									excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000569	e67e43356338b9360b6130f5b7553ad2ad20d676c85d365fb4cf6b4e6783ca6f	true	false	eos	112	True	False	False	False	True	0.022412048577677632	0.06381829728796119	False	True	False	[]	True	False	[]	True		e67e43356338b9360b6130f5b7553ad2ad20d676c85d365fb4cf6b4e6783ca6f	112	pass	57.8	58.1	1.0	gvpa	123.2	gvpj	50.6	72.6	0.7837837837837838	0.7857142857142857	gvpa_gvpj_ambiguous	pf00741_and_competitive_gvpa_support;insufficient_sequence_competitive_margin	123.2	50.6	supported_gvpa	gvpa	nat_fe955d4fbb111b30864b	0.5178571428571429	0.8035714285714286	0.9278350515463918	gvpj	0.4824561403508772	0.03540100250626571	ambiguous_exploration	qc_pass_but_gvpa_gvpj_ambiguous
vae_candidate_000570	0ed9bbb09fea7a4ecc8dfd45a1ae239d5fd6c3bce8d21e666144108f90d6880e	true	false	eos	117	True	False	False	False	True	0.03523378233927724	0.06381829728796119	False	True	False	[]	True	False	[]	True		0ed9bbb09fea7a4ecc8dfd45a1ae239d5fd6c3bce8d21e666144108f90d6880e	117	pass	58.0	58.0	1.0			gvpa	117.9		0.0	0.0	unsupported	no_qualified_subfamily_hit	117.9	50.6	unsupported	gvpa	nat_6bca999a70c09bc7d8d3	0.55	0.9829059829059829	0.9166666666666666	gvpj	0.5384615384615384	0.011538461538461608	excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000571	1a154160e47661e05eaae5270950b06406f165a97d0a35f14067a7425ba96330	true	false	eos	75	True	False	False	False	True	0.023448112619806873	0.06381829728796119	False	True	False	[]	True	False	[]	True		1a154160e47661e05eaae5270950b06406f165a97d0a35f14067a7425ba96330	75	fail	39.1	39.5	0.717948717948718	gvpa	56.0	gvpj	31.2	24.8	0.6306306306306306	0.7466666666666667	unsupported	gvpa_profile_but_pf00741_gate_failed	56.0	31.2	unsupported	gvpa	nat_1e86329db7dd3816b588	0.5	0.92	0.8809523809523809	gvpj	0.4666666666666667	0.033333333333333326	excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000572	f4801e8d1850a1d2995436a8f4f51f7f0b65b5cb88fe831f187ed6826632267d	true	false	eos	87	True	False	False	False	True	0.019108454688582972	0.06381829728796119	False	True	False	[]	True	False	[]	True		f4801e8d1850a1d2995436a8f4f51f7f0b65b5cb88fe831f187ed6826632267d	87	pass	51.8	52.4	1.0	gvpa	111.3	gvpj	45.9	65.4	0.6036036036036037	0.7931034482758621	supported_gvpa	pf00741_and_competitive_gvpa_support;competitive_sequence_agreement	111.3	45.9	supported_gvpa	gvpa	nat_81de2b78d291d512c1e2	0.717391304347826	0.9080459770114943	0.8478260869565217	gvpj	0.5517241379310345	0.16566716641679158	main_supported_gvpa	qc_and_competitive_gvpa_and_pf00741_pass
vae_candidate_000573	35cadaf418456f54ee33784cd776313bdd6369966ea05bede98a247f4effb08a	true	false	eos	87	True	False	False	False	True	0.03251018860078404	0.06381829728796119	False	True	False	[]	True	False	[]	True		35cadaf418456f54ee33784cd776313bdd6369966ea05bede98a247f4effb08a	87	fail	23.0	24.0	0.5641025641025641			gvpa	75.7		0.0	0.0	unsupported	no_qualified_subfamily_hit	75.7	20.9	unsupported	gvpa	nat_30c8db5b2a48ec02340b	0.648936170212766	0.9080459770114943	0.9680851063829787	gvpj	0.3516483516483517	0.2972878185644143	excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000574	23b6f03457cac32e64cd3593e50abd9ca62ce8075a3001f7ff9c744219e03a66	true	false	eos	94	True	False	False	False	True	0.014138409972830637	0.06381829728796119	False	True	False	[]	True	False	[]	True		23b6f03457cac32e64cd3593e50abd9ca62ce8075a3001f7ff9c744219e03a66	94	pass	59.9	60.2	1.0	gvpa	122.6	gvpj	53.8	68.8	0.6396396396396397	0.7553191489361702	supported_gvpa	pf00741_and_competitive_gvpa_support;competitive_sequence_agreement	122.6	53.8	supported_gvpa	gvpa	nat_a7791ad55c70e7fd3462	0.9263157894736842	0.9893617021276596	1.0	gvpj	0.46808510638297873	0.45823068309070547	main_supported_gvpa	qc_and_competitive_gvpa_and_pf00741_pass
vae_candidate_000575	6b806898a5299646c14a964e98e596a8122e634c88f917db1ede8d200f016a2e	true	false	eos	139	True	False	False	False	True	0.02945734746943255	0.06381829728796119	False	True	False	[]	True	False	[]	True		6b806898a5299646c14a964e98e596a8122e634c88f917db1ede8d200f016a2e	139	pass	43.6	44.6	0.8974358974358975			gvpa	101.3		0.0	0.0	unsupported	no_qualified_subfamily_hit	101.3	51.1	unsupported									excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000576	475000b0b0380ffc5534258175145f44d7c4eb6f2f4d2ed88a6887fdf9e2e20f	true	false	eos	127	True	False	False	False	True	0.03293024241318124	0.06381829728796119	False	True	False	[]	True	False	[]	True		475000b0b0380ffc5534258175145f44d7c4eb6f2f4d2ed88a6887fdf9e2e20f	127	fail	32.3	32.7	0.6153846153846154			gvpa	41.4		0.0	0.0	unsupported	no_qualified_subfamily_hit	41.4	30.0	unsupported									excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000577	ece83c6dff53a7ef56b4998ed1352ddb71d85daf5686daa7031c391f7f38e9ff	true	false	eos	98	True	False	False	False	True	0.02867650040308533	0.06381829728796119	False	True	False	[]	True	False	[]	True		ece83c6dff53a7ef56b4998ed1352ddb71d85daf5686daa7031c391f7f38e9ff	98	fail	23.4	28.7	1.0			gvpa	70.9		0.0	0.0	unsupported	no_qualified_subfamily_hit	70.9	24.5	unsupported									excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000578	86b11d991b34eb2ff42ab995785da7f90fcf1d0ef071de0d3f5951c89f111a10	true	false	eos	92	True	False	False	False	True	0.02709162464086042	0.06381829728796119	False	True	False	[]	True	False	[]	True		86b11d991b34eb2ff42ab995785da7f90fcf1d0ef071de0d3f5951c89f111a10	92	pass	34.0	38.0	1.0			gvpa	47.6		0.0	0.0	unsupported	no_qualified_subfamily_hit	47.6	29.9	unsupported	gvpa	nat_b5ccff48f879b7cc34ad	0.5869565217391305	0.7934782608695652	0.7065217391304348	gvpj	0.5	0.08695652173913049	excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000579	cb2bd6d86e601067792f47df1f91ab508ee9186aafb10508e476bfba52313c1e	true	false	eos	123	True	False	False	False	True	0.02977204018694926	0.06381829728796119	False	True	False	[]	True	False	[]	True		cb2bd6d86e601067792f47df1f91ab508ee9186aafb10508e476bfba52313c1e	123	fail	25.6	33.8	0.6153846153846154			gvpa	39.3		0.0	0.0	unsupported	no_qualified_subfamily_hit	39.3	28.9	unsupported									excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000580	eb7c02872ed5178a0fd37cd6bf0cfb3a212f457d59ebb033068712818d42bd38	true	false	eos	117	True	False	False	False	True	0.026394154532448325	0.06381829728796119	False	True	False	[]	True	False	[]	True		eb7c02872ed5178a0fd37cd6bf0cfb3a212f457d59ebb033068712818d42bd38	117	pass	58.0	58.4	1.0	gvpa	128.0	gvpj	45.4	82.6	0.9369369369369369	0.9230769230769231	gvpa_gvpj_ambiguous	pf00741_and_competitive_gvpa_support;profile_sequence_family_conflict	128.0	45.4	supported_gvpa	gvpj	nat_931f03e32a70f482ab0a	0.42735042735042733	0.717948717948718	0.7747747747747747	gvpa	0.4244604316546763	0.0028899956957510464	ambiguous_exploration	qc_pass_but_gvpa_gvpj_ambiguous
vae_candidate_000581	da975e44b89f222b98059bb87201eeec40a33806af2cc6b9787e42b1d68d5636	true	false	eos	69	True	False	False	False	True	0.04266751904892843	0.06381829728796119	False	True	False	[]	True	False	[]	True		da975e44b89f222b98059bb87201eeec40a33806af2cc6b9787e42b1d68d5636	69	pass	56.0	56.3	0.9487179487179487			gvpa	99.8		0.0	0.0	unsupported	no_qualified_subfamily_hit	99.8	42.9	unsupported	gvpa	nat_ccf96d6a6ed62483f79a	0.5694444444444444	0.9710144927536232	0.9583333333333334	gvpj	0.5657894736842105	0.003654970760233911	excluded	qc_pass_but_not_supported_gvpa
