sequence_id	pool	sequence_sha256	length	tm_segment_count	tm_segments_1based_inclusive	tm_residues	max_tm_segment_length	review_status
vae_candidate_000355	excluded	f16c6925f78ed9669373c60926c99c84a8efc4fb4895b4859033e3b8d8d9cd45	74	0		0	0	no_extra_tm_evidence
vae_candidate_000356	main_supported_gvpa	9ad752dd22b3d8d9d5cbf474e11f2eb2f3b6670443252106d7a1d7e63ff71a7a	111	0		0	0	no_extra_tm_evidence
vae_candidate_000357	excluded	3b2acac396d5d5b338a8c14d04d01766c414e5a52e732c0bc0ac2735e9856d5e	75	0		0	0	no_extra_tm_evidence
vae_candidate_000358	excluded	08b3ea34aed08f0b90d8bddea57771d31281c53a246a7c02cd429bb62c3b50fe	114	0		0	0	no_extra_tm_evidence
vae_candidate_000359	main_supported_gvpa	20b78181a37b1a7637137c3e7d87f625707ed7bfaa2d84d536ebee331c5e005a	106	0		0	0	no_extra_tm_evidence
vae_candidate_000360	excluded	23842fd56c1cd2ebcfa198ac878fb93e6a7adff1eef6c5c1d2b20bbb2cda9e94	174	0		0	0	no_extra_tm_evidence
vae_candidate_000361	excluded	a5ccff1ac6eadbce59ee750ef7d2b33c94302d97d6f86ececed886b813269c6c	85	0		0	0	no_extra_tm_evidence
vae_candidate_000362	excluded	1d22ffc52316beb61cc584d1edeeacea9611752a549f5661884daffbcfc0487b	90	0		0	0	no_extra_tm_evidence
vae_candidate_000363	excluded	29a45dd9b8ad4cd14e6493863a74b5c1d8a94a878e8b5a702a7a1bf9bb5ccee9	125	0		0	0	no_extra_tm_evidence
vae_candidate_000364	main_supported_gvpa	b51baa8faae97da6fe2b3c30f179a5a0337377fe8979f9291690c0fc348390e0	95	0		0	0	no_extra_tm_evidence
vae_candidate_000365	excluded	492718b927ff38ff94f9dcfc57e1fcc8df22e83a788e9065508d58361f942bbf	74	1	10-28	19	19	extra_tm_manual_review
vae_candidate_000366	excluded	fae20046d6492f5aa80ea8fdecc78212c41991ca5f84593e8747cf416e6f0c19	139	0		0	0	no_extra_tm_evidence
vae_candidate_000367	excluded	ac3e9268749bb222e0bf26fd04ed5333a2c2382c90856524593e48bee8c06549	142	0		0	0	no_extra_tm_evidence
vae_candidate_000368	ambiguous_exploration	cd4f20fcedbae5ab4787dc5222fa7a19d06cbd77997ab5048babe62abb2879ed	116	0		0	0	no_extra_tm_evidence
vae_candidate_000369	main_supported_gvpa	d67e98b29ce4b6435cd9065738f8131c8ceacda3f53a8ae1f3c8fda5d3536a74	88	0		0	0	no_extra_tm_evidence
vae_candidate_000370	excluded	b4cf44cf242559a543d2f1e6ad461d30bba28248194e90f46e9e771ed52f49f5	82	0		0	0	no_extra_tm_evidence
vae_candidate_000371	excluded	3c784e2f0bad26e9fa7bbeddf56e8895b72cf6275271f3ed5819f9738cc69012	109	0		0	0	no_extra_tm_evidence
vae_candidate_000372	ambiguous_exploration	265eca8ad4b2d58248ad96281d6ff2744dd144d4762c53eef267f9ea8153b36e	103	0		0	0	no_extra_tm_evidence
vae_candidate_000373	excluded	67f2d4fda89cd92223d21e774286ccca22427a9a2df0f8e1d083880fd6d21272	66	0		0	0	no_extra_tm_evidence
vae_candidate_000374	main_supported_gvpa	79824577d9b1d40717513a1e809108f8c0621de2bd69a65159d2d01844b56eb1	106	0		0	0	no_extra_tm_evidence
vae_candidate_000375	excluded	377803da300e6c9f4fc56a523ec12b68bc502b276678d51db96ab74eca8599e3	139	0		0	0	no_extra_tm_evidence
vae_candidate_000376	excluded	8a97167d6ed57b0b023fbc2df42acc3513d05755cc80316028849d0d7a6bc0b5	110	0		0	0	no_extra_tm_evidence
vae_candidate_000377	excluded	99dd4551d5a3df9a03bb825ecad560b9f1e7cf03cdc24bb87e048aff343c1b45	140	0		0	0	no_extra_tm_evidence
vae_candidate_000378	excluded	13de3981d0eae841d8021c46acf96cb239a1b87173d6c62effdc52d0eb369032	175	0		0	0	no_extra_tm_evidence
vae_candidate_000379	excluded	c73588ce9730509f74d9c6a747d3db2ae9b696239673ab5cff72cea5671f1f23	110	0		0	0	no_extra_tm_evidence
vae_candidate_000380	excluded	0d6a473b2d634adaeb9b56203a8c40fe6a2fe13eb106a09f33105d58baaf8426	87	0		0	0	no_extra_tm_evidence
vae_candidate_000381	ambiguous_exploration	869b6060bcc019c189e279171ae249e61df7e2a5b2d280fe44f97563187604ac	83	0		0	0	no_extra_tm_evidence
vae_candidate_000382	excluded	d364580329dd7f7d9766eebab163e972f1173e0b0b82300a6d31ecd2d9599484	118	0		0	0	no_extra_tm_evidence
vae_candidate_000383	main_supported_gvpa	417f0f6a99b3e9a69314a2bf4ee95f4b93c62b547f534eb1422656a206de9ed3	98	0		0	0	no_extra_tm_evidence
vae_candidate_000384	excluded	c013f5eeca6dcba677078a0d4a2b09c91488a2eb37f7ddbedfb3e7b4d5562188	99	0		0	0	no_extra_tm_evidence
vae_candidate_000385	excluded	5e5057d6328b7a066d48fe2b5a5348f73a53c5d31963c6416ba4793a7289a27d	162	0		0	0	no_extra_tm_evidence
vae_candidate_000386	excluded	ce2ecc7818a42d44601cac7cca0384cde8cd4ed7c059872be7766195a5049c81	158	0		0	0	no_extra_tm_evidence
vae_candidate_000387	excluded	b8bb0102ecba502062cbefacd6a070700880b82165ca9a096ddcb014281c8fc9	109	0		0	0	no_extra_tm_evidence
vae_candidate_000388	main_supported_gvpa	369e72b6f2a82cec10727c9e67fa5ddc6cf8b37b86623a956a4ea7317d199629	104	0		0	0	no_extra_tm_evidence
vae_candidate_000389	excluded	0b7235f514a39c094b3c68bfe6c4e330a4b1573cd03be04d1a95ce93b8e04203	60	0		0	0	no_extra_tm_evidence
vae_candidate_000390	excluded	a252a43103e0684bf2bb2c5e98ef95262a5e2c08e97347c1dd2023e7804d6f2a	85	0		0	0	no_extra_tm_evidence
vae_candidate_000391	excluded	dac0b9e33b918db1189a69cb69c84e46c452af98a226f0af32a905b23333c987	95	0		0	0	no_extra_tm_evidence
vae_candidate_000392	excluded	4e8a70ad6e156540c6a0c387231accdaa875cfbe73e9950cb13ac80c213bbb2e	91	0		0	0	no_extra_tm_evidence
vae_candidate_000393	excluded	53f748f932a1c53d361e10c70df060ee40f269cd75b597c59bb27e97ed7f81a4	76	0		0	0	no_extra_tm_evidence
vae_candidate_000394	excluded	81866705450dddbb560db4d347772a23eb18165d326543b4008dca0bc91df0e6	82	0		0	0	no_extra_tm_evidence
vae_candidate_000395	excluded	41f404a1de5fd072ebee04bb9cf943ffd169023e1fffd44020911e91d4cf0ad9	78	0		0	0	no_extra_tm_evidence
vae_candidate_000396	main_supported_gvpa	7bff28fefab204192a105d940784004b50cd0ed1837b645bdf4d87027fd427f1	89	0		0	0	no_extra_tm_evidence
vae_candidate_000397	excluded	803f13f3c3b213a7a2eecc0274caf92b69b4216b2c75303ae8b7e6b05055a599	84	0		0	0	no_extra_tm_evidence
vae_candidate_000398	excluded	34f91e06859c7cec4ee9fb0532cbbc79767887cce0251ac91d012eebbefe32bd	116	0		0	0	no_extra_tm_evidence
vae_candidate_000399	main_supported_gvpa	1fc6ef0f5047e9bb2ec01dccf5a76662073cffd2dfad993a2b4ae8287f935860	94	0		0	0	no_extra_tm_evidence
vae_candidate_000400	excluded	cb3d8d4e4e661d1e859d64757586409ced324f77dc91bad2f1e7916b9aa3a25d	66	0		0	0	no_extra_tm_evidence
vae_candidate_000401	main_supported_gvpa	88f7375f0684d82f619e9801dd8842b53af01f7da6de99ce28526624da3f7964	95	0		0	0	no_extra_tm_evidence
vae_candidate_000402	excluded	4172dabb61d428d152ba5aaf8874baa136d008f79c87b157173725165dfcfc8c	97	0		0	0	no_extra_tm_evidence
vae_candidate_000403	excluded	35d5828e388e7ecd56874694ca1aa79b3390e840d5af3771ccd852b1cd7ccaed	175	0		0	0	no_extra_tm_evidence
vae_candidate_000404	excluded	8b66dfb3b4a3e300937c0143aaceac67efc0ed2c832236ed2531f4a36fd4c4b1	84	0		0	0	no_extra_tm_evidence
vae_candidate_000405	excluded	db0354fcfcb9eab02839f7af1483fedcab9c55d7c822aae41659b6dc52809a8b	86	0		0	0	no_extra_tm_evidence
vae_candidate_000406	excluded	cfdf7a092d211b4c8629c302b75e368d1a66fd2dc7b0db9aee8cae73e7d98f6b	70	0		0	0	no_extra_tm_evidence
vae_candidate_000407	excluded	861fc90d9a7ea204dd849f444b7a3d3d07360807c3b0af0a601baa4f4c3b5001	138	0		0	0	no_extra_tm_evidence
vae_candidate_000408	ambiguous_exploration	224dc1d9a812a77e783908656fd662c906e7ad60ba00a426ab2c815dce2e2452	119	0		0	0	no_extra_tm_evidence
vae_candidate_000409	excluded	54b038b66108e62fd94f4aae5c7f3d3336ab8fde5db12eaa0fcfd60045e72956	121	0		0	0	no_extra_tm_evidence
vae_candidate_000410	excluded	1fcf1d65bff79a6d594b9b39f39997aa235293515faf7861fe39c8225f142336	73	0		0	0	no_extra_tm_evidence
vae_candidate_000411	main_supported_gvpa	262427e64d668dfedcb28fa51a82fc46315fbe64e287c74e5280aca12faa2425	96	0		0	0	no_extra_tm_evidence
vae_candidate_000412	excluded	4e1969e0ec60ff349356e1f255ee5d47fbb4e38b0ccba160fbdd799bb8bc14ae	117	0		0	0	no_extra_tm_evidence
vae_candidate_000413	excluded	7950594a4b3e18140eefea20923f638d69c87825ecc4e64370aafe96d7704289	76	0		0	0	no_extra_tm_evidence
vae_candidate_000414	excluded	e9b5bc72a9369adf2d2b3368698c6cc5bd9ca284bcd8bda38278924c230f5ef6	82	0		0	0	no_extra_tm_evidence
vae_candidate_000415	excluded	369e9b4202145d261ef0eee1e03a00b64b70ac13fbfac6912c33056e64ae6e01	86	0		0	0	no_extra_tm_evidence
vae_candidate_000416	excluded	49ddefb0c44794cbc2103bff51164a3c6d4d270d61d929a184dd64d5e9d5f899	74	0		0	0	no_extra_tm_evidence
vae_candidate_000417	excluded	6fca892d23c60be572f87cbde77598eb07ceae7896b157f1a31b928fe78ff9b1	130	0		0	0	no_extra_tm_evidence
vae_candidate_000418	excluded	1492c12c9a6aaa37246ebbf85fc294bbfed69d63e9877cb6cac21183a1d0bb9d	150	0		0	0	no_extra_tm_evidence
vae_candidate_000419	excluded	a2908cb01028b273a0ab713b54218496dc91994892113d6471d88cc0a751320f	130	0		0	0	no_extra_tm_evidence
vae_candidate_000420	ambiguous_exploration	3b33f431a071683a1c51fb69b26bd3da7af1dcb4f1ca45ca1c4b100bd5ffd569	77	0		0	0	no_extra_tm_evidence
vae_candidate_000421	excluded	2158defe5e714636cd8572ac7e2f0c371123b468b22749c8b30e02b9fa434689	156	0		0	0	no_extra_tm_evidence
vae_candidate_000422	excluded	9e9c48d023509078f397478988835404b2113bc09dd713bccd4e578287339f92	78	0		0	0	no_extra_tm_evidence
vae_candidate_000423	excluded	e7f169d994da6bbe8b96d93902d5dc04e415dd0c8e2ca24207149857070337c0	71	0		0	0	no_extra_tm_evidence
vae_candidate_000424	excluded	ee9f94514862eb905f842c205b8bf046df1ad0525d489f8207c732142b578daf	106	0		0	0	no_extra_tm_evidence
vae_candidate_000425	excluded	dddf52badc5918a7391ae519f6b1f780abbac5b93c5f45d557d6648ada656129	111	0		0	0	no_extra_tm_evidence
vae_candidate_000426	main_supported_gvpa	852cf89d588a71926a1746076b48ac0def38db5cc131b9c0b9d0e0c9ee0d629e	94	0		0	0	no_extra_tm_evidence
vae_candidate_000427	excluded	7da2d1cf3b2f05ff98f7252bdad3dcdc703a8b83dc6925b87415bc147e572615	82	0		0	0	no_extra_tm_evidence
vae_candidate_000428	excluded	71ef0c6c130186972fef90a71d8e7a1c6b8a28dd7f534433f1f4ab98579dac52	105	0		0	0	no_extra_tm_evidence
vae_candidate_000429	excluded	16a48ec81053b077665fddc22ad855e7afa04a2a0a9d54ca60eb46c34fb2b3ee	100	0		0	0	no_extra_tm_evidence
vae_candidate_000430	excluded	d4f7f640173c63151a46cbb8084fb851b7508f7aa2c38c6438db74e3910a123f	54	0		0	0	no_extra_tm_evidence
vae_candidate_000431	excluded	cfc7c74ecd47dff382d8bbca64d3aac6186513fc92bd49d863c8fbc5f3241831	115	0		0	0	no_extra_tm_evidence
vae_candidate_000432	excluded	e191e5f16611f2fc98152b0461f13307178abd056ab58218dd0efc684868788f	136	0		0	0	no_extra_tm_evidence
vae_candidate_000433	excluded	bd81929f96d59f12bf712f915af2ca519685843d332eaf2a31594a84ca848f2d	75	0		0	0	no_extra_tm_evidence
vae_candidate_000434	excluded	f7c2afe28a990a0dbad69e715f424048bfaa5e3472aa0bddc192aca5352e7234	77	0		0	0	no_extra_tm_evidence
vae_candidate_000435	excluded	1c60ae4c979fe5b867d2f17826d5b91fc45f200e2e25a24eab1f2e54bcade8b2	114	0		0	0	no_extra_tm_evidence
vae_candidate_000436	ambiguous_exploration	9f0cace841a5910ecd2892aca89d938560b22f8457df4380340039518c5c18fc	93	0		0	0	no_extra_tm_evidence
vae_candidate_000437	excluded	b4137db1222f65ade0f27032d16896961abe4a10a791d20d8b57bf342daa6de9	122	0		0	0	no_extra_tm_evidence
vae_candidate_000438	excluded	0dea11dc355b1caa99a432367e36f7292ce26353b6802fe9f062e466331bd8ae	105	0		0	0	no_extra_tm_evidence
vae_candidate_000439	main_supported_gvpa	96c8ae4af2189ce43a7bdc8694d74a4fdeaff898b7d8873be5eab2fdb415427a	87	0		0	0	no_extra_tm_evidence
vae_candidate_000440	excluded	e1772a8993e885a167ead421f9cfa933b8627e318b0d062693de68de5837f460	64	0		0	0	no_extra_tm_evidence
vae_candidate_000441	excluded	dceccecf5ab33ddca5d88dfa63913b1a1fe53a9abd5f09f6fa49358e925381a7	84	0		0	0	no_extra_tm_evidence
vae_candidate_000442	excluded	97eb6101d4386f74f2e939214fdc03f0cbde7c82aed875e5bc4353475b55beda	83	0		0	0	no_extra_tm_evidence
vae_candidate_000443	excluded	1959081215f238b9a55c2861e5611cf9e43d829b872423eee01583329b335134	175	0		0	0	no_extra_tm_evidence
vae_candidate_000444	excluded	34901c3a9d0c1211d4e66eaf33f548b1218e9b51fa4b715235cf66ae74d36a02	124	0		0	0	no_extra_tm_evidence
vae_candidate_000445	excluded	e92a5808091496651f803dd89f0cdb5eb4bc9996e986a86447133d663cf05571	67	0		0	0	no_extra_tm_evidence
vae_candidate_000446	excluded	e8104446d9ecf5706e3a45bfb8ede941f8e51883c7d9d021a8e57366fe9e9e5c	90	0		0	0	no_extra_tm_evidence
vae_candidate_000447	excluded	79b3200cb42f505a1d6dd3fbc41c31f061c80cc17248a3869728d4b2cf7396c1	64	0		0	0	no_extra_tm_evidence
vae_candidate_000448	excluded	fe1d3acf70c8f4baa3727d9cc1dee10f4b991be6a88aad21c370e25ece9495ac	100	0		0	0	no_extra_tm_evidence
vae_candidate_000449	excluded	66e554c9184696239f40e0717d8c7f26a6480ba3446b5ae1968857e45234d4a1	73	0		0	0	no_extra_tm_evidence
vae_candidate_000450	excluded	122ff4c7e3800023fed988e6dda227d405ac2d37e8f4eb249cb3b9df2b6248d8	74	0		0	0	no_extra_tm_evidence
vae_candidate_000451	ambiguous_exploration	70c7faa5bafdb3b490b5a0cffdfe17e62ac5745e87fbb94966421160fa899491	113	0		0	0	no_extra_tm_evidence
vae_candidate_000452	excluded	adc2424742794fcf5adabc33066bd24de6c612ca512447884c44c980c6f0f6ba	124	0		0	0	no_extra_tm_evidence
vae_candidate_000453	excluded	4efaaf3ed6593aa9675cbfa3f4db67b22085d2ee8767802d4a77fa2a00fa5bd6	95	0		0	0	no_extra_tm_evidence
vae_candidate_000454	excluded	ef6880f849cf1ba3e0aacfe61fa63aa3ec532344e613e0c9640e89aeb3d3e3b1	123	0		0	0	no_extra_tm_evidence
vae_candidate_000455	excluded	fefe3035466e1c3f091247bc77ccf1ae16fff2442b037d0eba663de782e8dc77	100	0		0	0	no_extra_tm_evidence
vae_candidate_000456	excluded	0ab3516c549bdcf27394ae98e3d9443cafb22364c1591e3e28a4ac007777d8f5	93	0		0	0	no_extra_tm_evidence
vae_candidate_000457	excluded	d49c81b8b45165cc8a62c47c82167954f751834942382ec2b19c620754bbc5e4	85	0		0	0	no_extra_tm_evidence
vae_candidate_000458	ambiguous_exploration	5ce156e46480e701b6deb68ade4b7ce92794f9c90caa4b13f03cfb394e1efa4d	131	0		0	0	no_extra_tm_evidence
vae_candidate_000459	excluded	4227347fd420b706d58040d0edd275bd739e39be533e32f80dd90aed0a3664f3	107	0		0	0	no_extra_tm_evidence
vae_candidate_000460	excluded	7f2c17c48bb327652e0d5484d6668350e792fcc7c513efa2f45be097161886cd	101	0		0	0	no_extra_tm_evidence
vae_candidate_000461	excluded	c8c17b6add3bf99a9e7cca0da71e4f596bc0a77a39b8cd5b05e7e0793e3e4b4f	105	0		0	0	no_extra_tm_evidence
vae_candidate_000462	excluded	56b87d925cc8710525b3fd7a20c665d2bfccb3c62453fd40aa6f5f0c69b80e61	93	0		0	0	no_extra_tm_evidence
vae_candidate_000463	main_supported_gvpa	8ebe3c53cc420aafc6760a03ac285b7d74e4498260c9f91b4578874c2005479f	85	0		0	0	no_extra_tm_evidence
vae_candidate_000464	excluded	d62e928b7952e3b59c744efecebd427180ad8b26ecdfc523a2763f912e10be15	117	1	24-43	20	20	extra_tm_manual_review
vae_candidate_000465	excluded	bb461b48960f315d061ed290964b0942a0897e9feaec54e1014d959ce22d5ab2	69	0		0	0	no_extra_tm_evidence
vae_candidate_000466	excluded	4448658a5a9f0f858f74619c7712bda634edbb4ec68d89301b2b45ff7ca3f451	101	0		0	0	no_extra_tm_evidence
vae_candidate_000467	main_supported_gvpa	8b0c7460ab2a6b30ea22c7ff4da0a36489e99527033205cf9c1d431e9c33a58a	102	0		0	0	no_extra_tm_evidence
vae_candidate_000468	excluded	6cb23a5488cab2cef86f4dda7ba512ef7d78d337c70e4b70018f2c0b1de05bce	58	0		0	0	no_extra_tm_evidence
vae_candidate_000469	excluded	02ad16ea502185b7e8bc45c5d24e42963ca4776de235876e2a3e77ac24492ddf	85	0		0	0	no_extra_tm_evidence
vae_candidate_000470	excluded	5248b394ee32e978001e08b1bf819b58cf447021fb1ba3942aed4b3adc089d77	133	0		0	0	no_extra_tm_evidence
vae_candidate_000471	excluded	f78de2ea79597aed10e75c2d475f0fb92efc599fa7f9ab5cb7cbe4eee34f42aa	73	0		0	0	no_extra_tm_evidence
vae_candidate_000472	excluded	1acb00b6574f8d9dba82c1d5a93c555a8c1b4ab3b4f95ca906ec367d558db9d5	180	0		0	0	no_extra_tm_evidence
vae_candidate_000473	excluded	c4e112f577eaf9f0ee4979ccfa84af64d5292eb6d77e76ea1e99710df2ab4f35	64	0		0	0	no_extra_tm_evidence
vae_candidate_000474	excluded	d5f0c0e77b34dfdd7478052ceac5883c317ed8b1fc6791ad2529ea186313a94e	63	0		0	0	no_extra_tm_evidence
vae_candidate_000475	excluded	2be70d02c5a1d7eac50a27cdd3599b5c33635e3d8a35b4ff6df721d93a26ad5e	134	0		0	0	no_extra_tm_evidence
vae_candidate_000476	excluded	e0729a65b3064dca3bdcaf16cfb4978a275875f3e1f0344c7aba9e29fa2b4816	107	0		0	0	no_extra_tm_evidence
vae_candidate_000477	excluded	40267f3cc382df9007abb0fe8f122270f062a618764c92f32e654c1c238f9f14	115	0		0	0	no_extra_tm_evidence
vae_candidate_000478	excluded	e1798b62f77b8b75363ce00661fd78600215056639a52d90b29a46f718614c3c	101	0		0	0	no_extra_tm_evidence
vae_candidate_000479	excluded	a62e5808c85e1e4671b28f8eb526d17224fb3a27fabcbbc82f1009464011f38c	180	0		0	0	no_extra_tm_evidence
vae_candidate_000480	excluded	50192cb708432068a1d0d696d11dc865ffefc3644de8948e0fef0199901b10ee	87	0		0	0	no_extra_tm_evidence
vae_candidate_000481	excluded	dd6c49ee2635be40ceb6c4615a750f637866e9b8b130f98d47c4ebe0c4a3cb00	59	0		0	0	no_extra_tm_evidence
vae_candidate_000482	ambiguous_exploration	9828ed27a61ec319dd9be68761dd3d34e9fe93c851ee1c43a1284026fc4cb13f	107	0		0	0	no_extra_tm_evidence
vae_candidate_000483	excluded	e459816bfca40d09d58a5951da82a2ab7ea603d99eb8b78037ab0111fb93b069	59	0		0	0	no_extra_tm_evidence
vae_candidate_000484	ambiguous_exploration	860ae2e6e54b09cc449bf47f30c4bd29602a3b7bcfc5e1fedc1e02bba780b1d1	74	0		0	0	no_extra_tm_evidence
vae_candidate_000485	excluded	76165ffefb61306134731cfc203a1f761412d55c8a986bb09b9f1ed4f9af4ffd	89	0		0	0	no_extra_tm_evidence
vae_candidate_000486	excluded	5eb2a06fb77940d2873b48c3f39ca7cc2b06aae45f6bce006ebb6c046e2e6270	97	0		0	0	no_extra_tm_evidence
vae_candidate_000487	excluded	88ac859bd1dce9c2f17c322e0823b6c6614613beccd39cd2d1ddb8f3a3b7cbf9	90	0		0	0	no_extra_tm_evidence
vae_candidate_000488	excluded	5368af9dc80335e61d8d03b0e314c070fcf554273583f2830f3500927df55ab9	154	0		0	0	no_extra_tm_evidence
vae_candidate_000489	excluded	5c699c8f3405e0784e364ef3e265467b2c87a2805fe57f4263424d6ecb1f3faa	157	0		0	0	no_extra_tm_evidence
vae_candidate_000490	excluded	5ea674964c8a1b8fed464276917bbe9d6c2de1b8fb53962b3bc845d191c773af	82	0		0	0	no_extra_tm_evidence
vae_candidate_000491	ambiguous_exploration	ca6277f91a5870408cd833d980fa569bdb2e0300f82a0a8c5cb2db0a18e8685a	82	0		0	0	no_extra_tm_evidence
vae_candidate_000492	excluded	bd0092b372bca838df0908c28e3e6631987d0e2a8f1120c4a73178a1f655b405	67	0		0	0	no_extra_tm_evidence
vae_candidate_000493	main_supported_gvpa	c98768b7a4efc02a261a587c9120dbc068b9650a02994b7a4856ccd13f20ee1a	91	0		0	0	no_extra_tm_evidence
vae_candidate_000494	excluded	ba49c6edcd829ce33bfae0aecce0e6db16170e95b8b7aad9b32521644411916f	99	0		0	0	no_extra_tm_evidence
vae_candidate_000495	excluded	eac7308575c68abfd38508401baeafeae11dd5e8d4d169616e98c48e3354d28e	62	0		0	0	no_extra_tm_evidence
vae_candidate_000496	excluded	804b2c8ac1a1fca6b3799d6bb46e50a621bf3fb1196fcd77c557208e587f9734	69	0		0	0	no_extra_tm_evidence
vae_candidate_000497	excluded	13dfea0077fb64ad22d782e2df58d35fccaa8dba314d30f573d929fcb8e95e87	60	0		0	0	no_extra_tm_evidence
vae_candidate_000498	excluded	ac748e5edd4a5272caa3fd4038875909346a62b71d5f51bdbb56de49520ea2e1	82	0		0	0	no_extra_tm_evidence
vae_candidate_000499	excluded	ffad58de7d307c70a4b28a62810c4b4fc6cd8ef65a78138a001111a3631ea452	66	0		0	0	no_extra_tm_evidence
vae_candidate_000500	ambiguous_exploration	051902327f66ae7251b858c922d7b71d901bcf423ea4549c8857c8653e20a97a	105	0		0	0	no_extra_tm_evidence
vae_candidate_000501	main_supported_gvpa	237d49daae911d9b57e6934e01b1bef4158e070f4e79ed8954baf426a47f7bee	90	0		0	0	no_extra_tm_evidence
vae_candidate_000502	excluded	7466b61598868278af2348b61f3fb697807e9212965c411d0de8b966a774033d	102	0		0	0	no_extra_tm_evidence
vae_candidate_000503	excluded	43cd241ee4415ec5135249a32a6d78f6d45355887fbb727c80ed8e2cc895732c	116	0		0	0	no_extra_tm_evidence
vae_candidate_000504	excluded	f06c72b85e56aefe81916297bc7af4d9ed33a0b01e10c179374b0798f1111e2c	89	0		0	0	no_extra_tm_evidence
vae_candidate_000505	main_supported_gvpa	7290561b620b4895054749ded8512e344d7c2f77aeb8b73fc371ad126d8cc062	82	0		0	0	no_extra_tm_evidence
vae_candidate_000506	excluded	bc5821c29cf117c035e7fc09e709dcfbf22957e63136eb7738b8f7d244df8f1b	116	0		0	0	no_extra_tm_evidence
vae_candidate_000507	excluded	cc0404396f2c7e6f46f9bdc07479b8c8a09cc3f55dd0b234c2d809e11eda7667	119	0		0	0	no_extra_tm_evidence
vae_candidate_000508	excluded	a375d8c4879bd166beba994722324ccccf3d025310ae78588960c340f49bf51a	80	0		0	0	no_extra_tm_evidence
vae_candidate_000509	excluded	0ee5ee1ba6767bea8b757627920e505b2e5ffb82cacc37e29a67a727faa50e84	78	0		0	0	no_extra_tm_evidence
vae_candidate_000510	excluded	75fafa9cbc88684e235979c4e2e49c13acd23c1134bbc0685f3e65a2cb547e6d	119	0		0	0	no_extra_tm_evidence
vae_candidate_000511	excluded	2bd6ac247f6d90f800e072592cc884a682bf97968b125ae1abf58a9ab983a232	128	0		0	0	no_extra_tm_evidence
vae_candidate_000512	excluded	a256c97976ce1ee6be4e79f88b55bc1417b1efafda7701b33386f4f3b4da41cb	145	0		0	0	no_extra_tm_evidence
vae_candidate_000513	excluded	fdd44f8904302c5c864ba9df84b50c5b0940e4703d207b95c2bd3f547bc0e240	62	0		0	0	no_extra_tm_evidence
vae_candidate_000514	excluded	7ae93f43ca1475f9236b778f282a07e9af02ee83bdd19e48e76b61526eb83a04	66	0		0	0	no_extra_tm_evidence
vae_candidate_000515	excluded	28e887785ba30a233b1344044731abf5ccdbe0f36323e830a0ed70621d9cc588	86	0		0	0	no_extra_tm_evidence
vae_candidate_000516	excluded	840634e2907c4d75c78114d2fb8b5de96ce32eeb5169ba0de5b4f9e493a6c863	107	0		0	0	no_extra_tm_evidence
vae_candidate_000517	excluded	0fad4587ee2e681239b297927ab1ff8169f6a4f6eb50db27612351834d598ac9	58	0		0	0	no_extra_tm_evidence
vae_candidate_000518	excluded	e9ab93a2008317333cce0dfc394c894b599e8a28a709f209fda39034185db8fb	57	0		0	0	no_extra_tm_evidence
vae_candidate_000519	excluded	94953b40a3929de0c15937e1e22a09da20058d2df79f5f7fc9104464527624da	92	0		0	0	no_extra_tm_evidence
vae_candidate_000520	main_supported_gvpa	fd396f455baba197f81bcb1d201fbf56e0ddf346f6f7e100d90458bc8fc52e12	73	0		0	0	no_extra_tm_evidence
vae_candidate_000521	excluded	1341fbecf1d899f71d5dc654a543b6b87d4f6255499556bd15f2306b876cd56c	149	0		0	0	no_extra_tm_evidence
vae_candidate_000522	excluded	0802a1e30164b7b26b7e5b38c9733a77a2f865ba9b9790c79ea74bc855ec02dc	155	0		0	0	no_extra_tm_evidence
vae_candidate_000523	main_supported_gvpa	3158f66c154301ebe5be9b4a5c3a7b6de919ce16be2b498c1ff5a2729d247600	109	0		0	0	no_extra_tm_evidence
vae_candidate_000524	excluded	cea1f071f6d95a49efc08bf50783bb1cc6c85d0a66b2620d62a76c8d68e2d101	98	0		0	0	no_extra_tm_evidence
vae_candidate_000525	excluded	cc404f7a185efe68906c545c62a0f2d0e53915b75ded8ba2c94b6a3d6845bf22	91	0		0	0	no_extra_tm_evidence
vae_candidate_000526	excluded	dbdcc19a783b2f392b0c0aea54ba0aa7803b2187c5ba290bd4db73dc93f215a3	156	0		0	0	no_extra_tm_evidence
vae_candidate_000527	main_supported_gvpa	f1d2270e531e3478f282d78f70ff20451fefb29a5b24d804c148a4304782f3e5	93	0		0	0	no_extra_tm_evidence
vae_candidate_000528	excluded	19864a91d6c3e468c464ffbb49886cf00964f094d359a82094484fc2c9a816cf	80	0		0	0	no_extra_tm_evidence
vae_candidate_000529	ambiguous_exploration	fdcc4d09545ae35f0252e038a8cb5eeff344d9dbbd78b848cb63ea250c2d8ce4	100	0		0	0	no_extra_tm_evidence
vae_candidate_000530	excluded	17f15c5df61c504fae1058dbd4ac771c10ba9185ee3f086cc256d125462bade1	71	0		0	0	no_extra_tm_evidence
vae_candidate_000531	excluded	ca58186bc449ff3382d94a2cc8267bc744860dc89a80d6265ec0a7e674fc335a	72	0		0	0	no_extra_tm_evidence
vae_candidate_000532	excluded	f408168edb740c819833b0ce4b85f2a41b7c8eaea250f520c44b3aefec6b396c	90	0		0	0	no_extra_tm_evidence
