sequence_id	sequence_sha256	terminated_by_eos	hit_generation_cap	stop_reason	raw_token_length	length	standard_aa_only	duplicate_candidate	generation_cap_warning	low_complexity_warning	composition_outlier_checked	composition_js_divergence	composition_js_threshold	composition_outlier_warning	training_match_checked	exact_training_match	training_match_ids	reference_match_checked	exact_reference_match	reference_match_ids	hydrophobic_checked	hydrophobic_warning	hydrophobic_segments	homopolymer_checked	homopolymer_warning	homopolymer_segments	tandem_repeat_checked	tandem_repeat_warning	tandem_repeat_segments	qc_pass	qc_reasons	qc_warnings	qc_failures	pool	family_status	pf00741_status	global_query_length	global_closest_reference_id	global_closest_reference_ids	global_closest_reference_tie_count	global_target_length	global_alignment_score	global_alignment_length	global_aligned_pairs	global_identical_residues	global_identity	global_query_coverage	global_target_coverage	global_effective_identity	global_distance	global_distance_status	global_distance_reason	global_reference_count	global_resolved_reference_count	manual_review	domain_review_status	domain_warning_reasons	pf00741_hit_segments	non_target_hit_count	domain_architecture	tm_review_status	tm_segment_count	tm_segments_1based_inclusive	c_review_reasons	c_manual_review	domain_status	domain_score	domain_evalue	sequence_evalue	sequence_score	model_coverage	domain_pass	constraint_score	hmm_from	hmm_to	alignment_from	alignment_to	conserved_sites_total	conserved_sites_covered	conserved_sites_matched	conservation_coverage	conservation_score	closest_reference_id	closest_reference_pident	closest_reference_effective_identity	closest_reference_query_coverage	closest_reference_target_coverage	closest_reference_evalue	nearest_candidate_id	nearest_candidate_identity	nearest_candidate_distance	domain_evaluated	novelty_score	uniqueness_score	generator_type	model_checkpoint	checkpoint_sha256	reference_release_id	split_manifest_sha256	vocabulary_sha256	generation_seed	sample_index	temperature	top_k	top_p	latent_id	sequence_length	uniqueness_resolved_fraction	uniqueness_lower_bound	uniqueness_upper_bound	uniqueness_reference_pool_size	score_ready	score_exclusion_reason
vae_candidate_000383	417f0f6a99b3e9a69314a2bf4ee95f4b93c62b547f534eb1422656a206de9ed3	True	False	eos	99	98	True	False	False	False	True	0.010519180778	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass	98	nat_0077c6cbf903d0b80137	"[""nat_0077c6cbf903d0b80137"", ""nat_1564401f2a553c444667"", ""nat_1aef09f774a1818b7e24"", ""nat_729a9790a662e92ab379""]"	4	96	312.5	105	89	76	0.85393258427	0.908163265306	0.927083333333	0.775510204082	0.224489795918	resolved		346	158	True	no_extra_domain_evidence		1	0	PF00741:20-58	no_extra_tm_evidence	0		base:manual_review	True	detected	55.1	4.8e-17	3.2e-17	55.7	1	True	0.5983606557	1	39	20	58	23	23	22	1	0.9565217391	nat_9ba949b2aab9e2be6898	0.78495	0.7449015306	0.9489795918	0.9789473684	4.32e-43	vae_candidate_000908	0.7346938776	0.2653061224	True	0.224489795918	0.359276367407	sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	382	1	0	1	382	98	0.82962962963	0.298066319627	0.468436689997	136	True	
vae_candidate_000388	369e72b6f2a82cec10727c9e67fa5ddc6cf8b37b86623a956a4ea7317d199629	True	False	eos	105	104	True	False	False	False	True	0.0321599483704	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass	104	nat_67dd37821af98e87666e	"[""nat_67dd37821af98e87666e""]"	1	96	293	107	93	73	0.784946236559	0.894230769231	0.96875	0.701923076923	0.298076923077	resolved		346	149	False	no_extra_domain_evidence		1	0	PF00741:10-48	no_extra_tm_evidence	0			False	detected	59.6	1.9e-18	1.9e-18	59.6	1	True	0.9590163934	1	39	10	48	23	23	23	1	1	nat_67dd37821af98e87666e	0.70588	0.6923053846	0.9807692308	1	2.11e-38	vae_candidate_000399	0.65384875	0.34615125	True	0.298076923077	0.431961594603	sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	387	1	0	1	387	104	0.814814814815	0.351968706714	0.537153891899	136	True	
vae_candidate_000396	7bff28fefab204192a105d940784004b50cd0ed1837b645bdf4d87027fd427f1	True	False	eos	90	89	True	False	False	False	True	0.0120605805002	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass	89	nat_168a7720be25950ce7a5	"[""nat_168a7720be25950ce7a5"", ""nat_3e6bf91c590be6684eed""]"	2	94	360	95	88	80	0.909090909091	0.988764044944	0.936170212766	0.851063829787	0.148936170213	resolved		346	196	True	no_extra_domain_evidence		1	0	PF00741:12-50	no_extra_tm_evidence	0		base:manual_review	True	detected	59.7	1.8e-18	1.3e-18	60.2	1	True	0.9590163934	1	39	12	50	23	23	23	1	1	nat_75679c0d4db585656573	0.85393	0.8260844565	1	0.9673913043	3.7e-49	vae_candidate_000338	0.8494645161	0.1505354839	True	0.148936170213	0.301107385929	sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	395	1	0	1	395	89	0.851851851852	0.25649888431	0.404647032458	136	True	
vae_candidate_000399	1fc6ef0f5047e9bb2ec01dccf5a76662073cffd2dfad993a2b4ae8287f935860	True	False	eos	95	94	True	False	False	False	True	0.0156689577145	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass	94	nat_a9c10692b45d32f772b4	"[""nat_a9c10692b45d32f772b4"", ""nat_c0d8f1302fa41452efbc"", ""nat_c468502803b4ab5981f1""]"	3	95	416.5	96	93	89	0.956989247312	0.989361702128	0.978947368421	0.936842105263	0.0631578947368	resolved		346	177	True	no_extra_domain_evidence		1	0	PF00741:12-50	no_extra_tm_evidence	0		base:manual_review	True	detected	58.3	4.8e-18	3.6e-18	58.7	1	True	0.8442622951	1	39	12	50	23	23	23	1	1	nat_9ca97034ea4d97950343	0.95699	0.9468092553	0.9893617021	0.9893617021	1.28e-59	vae_candidate_000967	0.9157856842	0.08421431579	True	0.0631578947368	0.269096599065	sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	398	1	0	1	398	94	0.844444444444	0.227237128099	0.382792683655	136	True	
vae_candidate_000401	88f7375f0684d82f619e9801dd8842b53af01f7da6de99ce28526624da3f7964	True	False	eos	96	95	True	False	False	False	True	0.0168489753658	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass	95	nat_c468502803b4ab5981f1	"[""nat_c468502803b4ab5981f1"", ""nat_d5d6f3cedb33fb3328b6""]"	2	95	368.5	105	85	83	0.976470588235	0.894736842105	0.894736842105	0.873684210526	0.126315789474	resolved		346	180	True	no_extra_domain_evidence		1	0	PF00741:22-60	no_extra_tm_evidence	0		base:manual_review	True	detected	57.2	1.1e-17	8.3e-18	57.6	1	True	0.7540983607	1	39	22	60	23	23	23	1	1	nat_d5d6f3cedb33fb3328b6	0.94253	0.8631590526	0.9157894737	0.9157894737	6.98e-54	vae_candidate_000338	0.8315826316	0.1684173684	True	0.126315789474	0.288953892905	sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	400	1	0	1	400	95	0.77037037037	0.222601517497	0.452231147126	136	True	
vae_candidate_000411	262427e64d668dfedcb28fa51a82fc46315fbe64e287c74e5280aca12faa2425	True	False	eos	97	96	True	False	False	False	True	0.011249517452	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass	96	nat_49d3875a5ef4bbb644f9	"[""nat_49d3875a5ef4bbb644f9"", ""nat_69442765a7e1224b0435"", ""nat_94cdaea6b1db7bfe983f"", ""nat_d1b057f953bd558c0457""]"	4	95	383.5	99	92	82	0.891304347826	0.958333333333	0.968421052632	0.854166666667	0.145833333333	resolved		346	165	True	no_extra_domain_evidence		1	0	PF00741:17-55	no_extra_tm_evidence	0		base:manual_review	True	detected	55.1	4.9e-17	3.8e-17	55.5	1	True	0.5983606557	1	39	17	55	23	23	23	1	1	nat_dc6aa26cbe06c32b68c2	0.88764	0.82291625	0.9270833333	0.9468085106	4.47e-51	vae_candidate_000501	0.8124958333	0.1875041667	True	0.145833333333	0.314944814398	sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	410	1	0	1	410	96	0.844444444444	0.265953398825	0.42150895438	136	True	
vae_candidate_000426	852cf89d588a71926a1746076b48ac0def38db5cc131b9c0b9d0e0c9ee0d629e	True	False	eos	95	94	True	False	False	False	True	0.0118706421121	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass	94	nat_d5d6f3cedb33fb3328b6	"[""nat_d5d6f3cedb33fb3328b6""]"	1	95	387.5	96	93	85	0.913978494624	0.989361702128	0.978947368421	0.894736842105	0.105263157895	resolved		346	179	False	no_extra_domain_evidence		1	0	PF00741:12-50	no_extra_tm_evidence	0			False	detected	56.5	1.8e-17	1.4e-17	56.9	1	True	0.7213114754	1	39	12	50	23	23	23	1	1	nat_d5d6f3cedb33fb3328b6	0.90426	0.8947414737	1	0.9894736842	4.33e-45	vae_candidate_000135	0.88298	0.11702	True	0.105263157895	0.28969962302	sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	425	1	0	1	425	94	0.851851851852	0.246781160351	0.394929308499	136	True	
vae_candidate_000439	96c8ae4af2189ce43a7bdc8694d74a4fdeaff898b7d8873be5eab2fdb415427a	True	False	eos	88	87	True	False	False	False	True	0.0281316660542	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass	87	nat_75679c0d4db585656573	"[""nat_75679c0d4db585656573"", ""nat_d4ba65189ba86a477cc5"", ""nat_ee10b37a92559cba1989""]"	3	92	275	99	80	61	0.7625	0.919540229885	0.869565217391	0.663043478261	0.336956521739	resolved		346	209	True	no_extra_domain_evidence		1	0	PF00741:13-51	no_extra_tm_evidence	0		base:manual_review	True	detected	60.1	1.3e-18	9e-19	60.7	1	True	0.9836065574	1	39	13	51	23	23	23	1	1	nat_75679c0d4db585656573	0.65591	0.6630394565	1	1	8.4e-38	vae_candidate_000591	0.63636	0.36364	True	0.336956521739	0.407059844678	sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	438	1	0	1	438	87	0.762962962963	0.310571585199	0.547608622236	136	True	
vae_candidate_000463	8ebe3c53cc420aafc6760a03ac285b7d74e4498260c9f91b4578874c2005479f	True	False	eos	86	85	True	False	False	False	True	0.0207097343457	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass	85	nat_73e0b5aa88a198c56cae	"[""nat_73e0b5aa88a198c56cae""]"	1	87	298.5	88	84	68	0.809523809524	0.988235294118	0.965517241379	0.781609195402	0.218390804598	resolved		346	219	False	no_extra_domain_evidence		1	0	PF00741:11-49	no_extra_tm_evidence	0			False	detected	56.8	1.4e-17	1e-17	57.3	1	True	0.7213114754	1	39	11	49	23	23	23	1	1	nat_873dfd59523575571c0b	0.79487	0.7294101176	0.9176470588	0.9176470588	2.27e-41	vae_candidate_000582	0.7325569767	0.2674430233	True	0.218390804598	0.334733473187	sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	462	1	0	1	462	85	0.792592592593	0.265307271341	0.472714678748	136	True	
vae_candidate_000467	8b0c7460ab2a6b30ea22c7ff4da0a36489e99527033205cf9c1d431e9c33a58a	True	False	eos	103	102	True	False	False	False	True	0.0250427688691	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass	102	nat_49d3875a5ef4bbb644f9	"[""nat_49d3875a5ef4bbb644f9"", ""nat_d1b057f953bd558c0457"", ""nat_dad443e0412ef646de5e""]"	3	95	411	102	95	87	0.915789473684	0.93137254902	1	0.852941176471	0.147058823529	resolved		346	158	True	no_extra_domain_evidence		1	0	PF00741:20-58	no_extra_tm_evidence	0		base:manual_review	True	detected	58.9	3.2e-18	2.4e-18	59.3	1	True	0.868852459	1	39	20	58	23	23	23	1	1	nat_dad443e0412ef646de5e	0.85294	0.85294	1	1	4.73e-49	vae_candidate_000135	0.8137219608	0.1862780392	True	0.147058823529	0.310257622568	sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	466	1	0	1	466	102	0.8	0.248206098054	0.448206098054	136	True	
vae_candidate_000493	c98768b7a4efc02a261a587c9120dbc068b9650a02994b7a4856ccd13f20ee1a	True	False	eos	92	91	True	False	False	False	True	0.0184400809556	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass	91	nat_a36a3359d46f89a3e9c6	"[""nat_a36a3359d46f89a3e9c6""]"	1	93	363.5	94	90	81	0.9	0.989010989011	0.967741935484	0.870967741935	0.129032258065	resolved		346	186	False	no_extra_domain_evidence		1	0	PF00741:8-46	no_extra_tm_evidence	0			False	detected	60	1.4e-18	8.3e-19	60.8	1	True	0.9836065574	1	39	8	46	23	23	23	1	1	nat_c8490949e18e771ed8c8	0.96341	0.8404214894	0.9010989011	0.8723404255	5.3e-51	vae_candidate_000501	0.8571432967	0.1428567033	True	0.129032258065	0.295790340028	sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	492	1	0	1	492	91	0.822222222222	0.243205390689	0.420983168467	136	True	
vae_candidate_000501	237d49daae911d9b57e6934e01b1bef4158e070f4e79ed8954baf426a47f7bee	True	False	eos	91	90	True	False	False	False	True	0.0178055515417	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass	90	nat_842bc418f0682cd2a9c8	"[""nat_842bc418f0682cd2a9c8"", ""nat_a7791ad55c70e7fd3462""]"	2	95	387.5	95	90	85	0.944444444444	1	0.947368421053	0.894736842105	0.105263157895	resolved		346	196	True	no_extra_domain_evidence		1	0	PF00741:11-49	no_extra_tm_evidence	0		base:manual_review	True	detected	60.1	1.4e-18	1e-18	60.5	1	True	0.9836065574	1	39	11	49	23	23	23	1	1	nat_215f48254c804f1f2876	0.94382	0.8936168085	0.9888888889	0.9468085106	1.23e-47	vae_candidate_000857	0.8695643478	0.1304356522	True	0.105263157895	0.27537767825	sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	500	1	0	1	500	90	0.866666666667	0.238660654483	0.371993987816	136	True	
vae_candidate_000505	7290561b620b4895054749ded8512e344d7c2f77aeb8b73fc371ad126d8cc062	True	False	eos	83	82	True	False	False	False	True	0.00997619346114	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass	82	nat_d4ba65189ba86a477cc5	"[""nat_d4ba65189ba86a477cc5""]"	1	92	260	96	78	64	0.820512820513	0.951219512195	0.847826086957	0.695652173913	0.304347826087	resolved		346	211	False	no_extra_domain_evidence		1	0	PF00741:14-52	no_extra_tm_evidence	0			False	detected	59.6	1.9e-18	1.6e-18	59.9	1	True	0.9590163934	1	39	14	52	23	23	22	1	0.9565217391	nat_73e0b5aa88a198c56cae	0.77333	0.6666637931	0.9146341463	0.8620689655	1.78e-34	vae_candidate_000792	0.6951219512	0.3048780488	True	0.304347826087	0.385696326546	sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	504	1	0	1	504	82	0.688888888889	0.265701913843	0.576813024954	136	True	
vae_candidate_000523	3158f66c154301ebe5be9b4a5c3a7b6de919ce16be2b498c1ff5a2729d247600	True	False	eos	110	109	True	False	False	False	True	0.0260899278071	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass	109	nat_69442765a7e1224b0435	"[""nat_69442765a7e1224b0435""]"	1	96	217.5	117	88	61	0.693181818182	0.807339449541	0.916666666667	0.559633027523	0.440366972477	resolved		346	115	False	no_extra_domain_evidence		1	0	PF00741:28-65	no_extra_tm_evidence	0			False	detected	43.1	2.8e-13	2e-13	43.6	1	True	0.131147541	1	39	28	65	23	23	23	1	1	nat_7ee1d64f80049d71603c	0.57143	0.5137627523	0.8990825688	1	3.47e-28	vae_candidate_000247	0.5137627523	0.4862372477	True	0.440366972477	0.50848145927	sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	522	1	0	1	522	109	0.57037037037	0.29002275825	0.71965238788	136	True	
vae_candidate_000527	f1d2270e531e3478f282d78f70ff20451fefb29a5b24d804c148a4304782f3e5	True	False	eos	94	93	True	False	False	False	True	0.0187470886882	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass	93	nat_94cdaea6b1db7bfe983f	"[""nat_94cdaea6b1db7bfe983f""]"	1	95	351	99	89	79	0.887640449438	0.956989247312	0.936842105263	0.831578947368	0.168421052632	resolved		346	177	False	no_extra_domain_evidence		1	0	PF00741:13-51	no_extra_tm_evidence	0			False	detected	57.2	1.1e-17	8.8e-18	57.5	1	True	0.7540983607	1	39	13	51	23	23	23	1	1	nat_78005b3dddedd0251b7e	0.8	0.8	1	1	9.47e-45	vae_candidate_000070	0.8064483871	0.1935516129	True	0.168421052632	0.331327120273	sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	526	1	0	1	526	93	0.851851851852	0.282241620973	0.430389769121	136	True	
vae_candidate_000533	9c5a336ac6e4933ec99c70dbc329fae5f95411759913fe3a795956c139289ce4	True	False	eos	102	101	True	False	False	False	True	0.0232647074531	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass	101	nat_9fda348180c612303cdb	"[""nat_9fda348180c612303cdb""]"	1	95	393.5	101	95	87	0.915789473684	0.940594059406	1	0.861386138614	0.138613861386	resolved		346	158	False	no_extra_domain_evidence		1	0	PF00741:12-54	no_extra_tm_evidence	0			False	detected	40	2.6e-12	3.4e-14	46	1	True	0	1	39	12	54	23	23	23	1	1	nat_9fda348180c612303cdb	0.86869	0.8514882178	0.9801980198	1	2.09e-44	vae_candidate_000967	0.7920784158	0.2079215842	True	0.138613861386	0.334580840169	sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	532	1	0	1	532	101	0.844444444444	0.282534931698	0.438090487254	136	True	
vae_candidate_000535	62675d4dc50128f8c57f313541fe6b9df12a2ca46f12101dfe4955bdc72f394c	True	False	eos	93	92	True	False	False	False	True	0.0209118348169	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass	92	nat_fa2383cbfbff83286c61	"[""nat_fa2383cbfbff83286c61""]"	1	96	357	97	91	77	0.846153846154	0.989130434783	0.947916666667	0.802083333333	0.197916666667	resolved		346	189	False	no_extra_domain_evidence		1	0	PF00741:13-51	no_extra_tm_evidence	0			False	detected	58	6.1e-18	4.7e-18	58.4	1	True	0.8114754098	1	39	13	51	23	23	23	1	1	nat_b5ccff48f879b7cc34ad	0.81395	0.7608663043	0.9347826087	0.9347826087	1.93e-45	vae_candidate_000090	0.7634425806	0.2365574194	True	0.197916666667	0.340136164412	sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	534	1	0	1	534	92	0.851851851852	0.289745621536	0.437893769684	136	True	
vae_candidate_000536	9afa5083ffbfd9d5f230069fdad3506f2b109cc83b99b9e4c43c4c15c5634cb8	True	False	eos	89	88	True	False	False	False	True	0.0170161769306	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass	88	nat_ee10b37a92559cba1989	"[""nat_ee10b37a92559cba1989""]"	1	92	304	94	86	68	0.790697674419	0.977272727273	0.934782608696	0.739130434783	0.260869565217	resolved		346	198	False	no_extra_domain_evidence		1	0	PF00741:12-50	no_extra_tm_evidence	0			False	detected	58.6	4e-18	3.1e-18	58.9	1	True	0.8606557377	1	39	12	50	23	23	23	1	1	nat_004ac783975534947324	0.73913	0.7234038298	1	0.9787234043	2.08e-43	vae_candidate_000582	0.7840952273	0.2159047727	True	0.260869565217	0.349422103353	sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	535	1	0	1	535	88	0.814814814815	0.284714306436	0.469899491621	136	True	
vae_candidate_000547	feaf8c0547325aa45512d83cf62f40fe54443d47b3c7e32c106381f552ecc696	True	False	eos	101	100	True	False	False	False	True	0.0151551332752	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass	100	nat_a8908cb0d732ddf5c6d4	"[""nat_a8908cb0d732ddf5c6d4""]"	1	96	291.5	108	88	72	0.818181818182	0.88	0.916666666667	0.72	0.28	resolved		346	155	False	no_extra_domain_evidence		1	0	PF00741:11-49	no_extra_tm_evidence	0			False	detected	57.3	9.9e-18	7.8e-18	57.7	1	True	0.7540983607	1	39	11	49	23	23	22	1	0.9565217391	nat_943ce15fb7773fa3a769	0.75556	0.680004	0.9	0.9574468085	1.12e-38	vae_candidate_000034	0.6800024	0.3199976	True	0.28	0.386023298512	sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	546	1	0	1	546	100	0.851851851852	0.328834661696	0.476982809844	136	True	
